Epoch: [4][80/97], lr: 0.01000	Time 0.138 (0.140)	Data 0.000 (0.010)	Loss 1.2797 (1.4748)	Prec@1 58.594 (60.648)	Prec@5 98.438 (94.512)
Epoch: [4][90/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.010)	Loss 1.5278 (1.4756)	Prec@1 64.844 (60.388)	Prec@5 94.531 (94.557)
Epoch: [5][0/97], lr: 0.01000	Time 0.148 (0.148)	Data 0.093 (0.093)	Loss 1.7866 (1.7866)	Prec@1 60.938 (60.938)	Prec@5 95.312 (95.312)
Epoch: [5][10/97], lr: 0.01000	Time 0.140 (0.141)	Data 0.000 (0.016)	Loss 1.2753 (1.4850)	Prec@1 61.719 (58.026)	Prec@5 92.969 (93.040)
Epoch: [5][20/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.003 (0.013)	Loss 1.6138 (1.4465)	Prec@1 50.000 (59.301)	Prec@5 92.188 (93.824)
Epoch: [5][30/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.012)	Loss 1.3002 (1.4255)	Prec@1 63.281 (58.871)	Prec@5 96.875 (94.405)
Epoch: [5][40/97], lr: 0.01000	Time 0.138 (0.140)	Data 0.000 (0.011)	Loss 1.1557 (1.4143)	Prec@1 69.531 (60.537)	Prec@5 98.438 (94.703)
Epoch: [5][50/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.010)	Loss 1.2763 (1.4063)	Prec@1 62.500 (61.229)	Prec@5 93.750 (94.746)
Epoch: [5][60/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.010)	Loss 1.7335 (1.4162)	Prec@1 60.938 (61.411)	Prec@5 96.875 (94.736)
Epoch: [5][70/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.010)	Loss 1.4750 (1.4066)	Prec@1 66.406 (61.796)	Prec@5 96.094 (94.916)
Epoch: [5][80/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.010)	Loss 1.3453 (1.4015)	Prec@1 61.719 (62.105)	Prec@5 96.094 (95.014)
Epoch: [5][90/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.010)	Loss 1.4157 (1.4026)	Prec@1 63.281 (62.019)	Prec@5 94.531 (94.918)
Epoch: [6][0/97], lr: 0.01000	Time 0.158 (0.158)	Data 0.104 (0.104)	Loss 1.4041 (1.4041)	Prec@1 56.250 (56.250)	Prec@5 93.750 (93.750)
Epoch: [6][10/97], lr: 0.01000	Time 0.138 (0.141)	Data 0.000 (0.017)	Loss 1.3235 (1.3427)	Prec@1 61.719 (64.489)	Prec@5 96.875 (95.241)
Epoch: [6][20/97], lr: 0.01000	Time 0.142 (0.141)	Data 0.000 (0.013)	Loss 1.1385 (1.2865)	Prec@1 73.438 (64.695)	Prec@5 95.312 (96.094)
Epoch: [6][30/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.012)	Loss 1.2204 (1.3070)	Prec@1 63.281 (64.743)	Prec@5 94.531 (95.993)
Epoch: [6][40/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.011)	Loss 1.7459 (1.3244)	Prec@1 64.844 (64.787)	Prec@5 91.406 (95.998)
Epoch: [6][50/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.011)	Loss 1.4639 (1.3186)	Prec@1 57.812 (64.139)	Prec@5 96.875 (96.017)
Epoch: [6][60/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.010)	Loss 1.1766 (1.3244)	Prec@1 62.500 (64.062)	Prec@5 97.656 (95.978)
Epoch: [6][70/97], lr: 0.01000	Time 0.142 (0.140)	Data 0.000 (0.010)	Loss 1.1977 (1.3171)	Prec@1 55.469 (64.404)	Prec@5 96.875 (96.017)
Epoch: [6][80/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.010)	Loss 1.1867 (1.3180)	Prec@1 69.531 (63.648)	Prec@5 96.875 (95.910)
Epoch: [6][90/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.010)	Loss 1.1437 (1.3209)	Prec@1 59.375 (63.805)	Prec@5 96.094 (95.802)
Epoch: [7][0/97], lr: 0.01000	Time 0.152 (0.152)	Data 0.097 (0.097)	Loss 1.0600 (1.0600)	Prec@1 67.188 (67.188)	Prec@5 96.875 (96.875)
Epoch: [7][10/97], lr: 0.01000	Time 0.139 (0.141)	Data 0.000 (0.017)	Loss 1.4672 (1.3370)	Prec@1 66.406 (63.139)	Prec@5 92.969 (96.094)
Epoch: [7][20/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.013)	Loss 1.2281 (1.3068)	Prec@1 65.625 (62.872)	Prec@5 97.656 (95.908)
Epoch: [7][30/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.012)	Loss 0.9663 (1.3029)	Prec@1 67.188 (63.962)	Prec@5 95.312 (96.018)
Epoch: [7][40/97], lr: 0.01000	Time 0.138 (0.140)	Data 0.000 (0.011)	Loss 1.1473 (1.2907)	Prec@1 67.969 (64.520)	Prec@5 96.875 (95.941)
Epoch: [7][50/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.010)	Loss 1.3347 (1.2862)	Prec@1 68.750 (64.124)	Prec@5 96.094 (95.941)
Epoch: [7][60/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.010)	Loss 1.3964 (1.2948)	Prec@1 67.188 (63.896)	Prec@5 94.531 (95.914)
Epoch: [7][70/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.010)	Loss 1.2647 (1.3019)	Prec@1 65.625 (64.040)	Prec@5 97.656 (96.039)
Epoch: [7][80/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.001 (0.010)	Loss 1.0590 (1.2902)	Prec@1 68.750 (64.236)	Prec@5 98.438 (96.055)
Epoch: [7][90/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.010)	Loss 1.5920 (1.2970)	Prec@1 57.812 (64.054)	Prec@5 90.625 (95.905)
Epoch: [8][0/97], lr: 0.01000	Time 0.145 (0.145)	Data 0.092 (0.092)	Loss 1.2142 (1.2142)	Prec@1 64.062 (64.062)	Prec@5 92.188 (92.188)
Epoch: [8][10/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.016)	Loss 1.2151 (1.2359)	Prec@1 67.969 (67.472)	Prec@5 96.094 (95.312)
Epoch: [8][20/97], lr: 0.01000	Time 0.142 (0.140)	Data 0.000 (0.013)	Loss 1.0914 (1.2493)	Prec@1 69.531 (67.411)	Prec@5 95.312 (96.094)
Epoch: [8][30/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.011)	Loss 1.2035 (1.2544)	Prec@1 75.000 (66.835)	Prec@5 96.875 (96.119)
Epoch: [8][40/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.011)	Loss 1.5978 (1.2749)	Prec@1 63.281 (67.550)	Prec@5 93.750 (96.189)
Epoch: [8][50/97], lr: 0.01000	Time 0.130 (0.140)	Data 0.000 (0.010)	Loss 1.0764 (1.2704)	Prec@1 69.531 (66.728)	Prec@5 98.438 (96.124)
Epoch: [8][60/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.010)	Loss 1.1781 (1.2705)	Prec@1 57.812 (65.817)	Prec@5 93.750 (96.132)
Epoch: [8][70/97], lr: 0.01000	Time 0.141 (0.140)	Data 0.000 (0.010)	Loss 1.0959 (1.2701)	Prec@1 73.438 (65.823)	Prec@5 93.750 (96.105)
Epoch: [8][80/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.010)	Loss 1.0165 (1.2640)	Prec@1 69.531 (65.750)	Prec@5 98.438 (96.007)
Epoch: [8][90/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.010)	Loss 1.0145 (1.2561)	Prec@1 64.844 (65.685)	Prec@5 96.094 (96.120)
Epoch: [9][0/97], lr: 0.01000	Time 0.164 (0.164)	Data 0.109 (0.109)	Loss 1.3371 (1.3371)	Prec@1 70.312 (70.312)	Prec@5 97.656 (97.656)
Epoch: [9][10/97], lr: 0.01000	Time 0.140 (0.142)	Data 0.000 (0.018)	Loss 1.0977 (1.1820)	Prec@1 63.281 (64.489)	Prec@5 96.875 (96.804)
Epoch: [9][20/97], lr: 0.01000	Time 0.138 (0.141)	Data 0.003 (0.014)	Loss 1.3099 (1.1408)	Prec@1 62.500 (65.588)	Prec@5 96.094 (97.433)
Epoch: [9][30/97], lr: 0.01000	Time 0.140 (0.141)	Data 0.000 (0.012)	Loss 1.1862 (1.1612)	Prec@1 60.156 (64.390)	Prec@5 96.875 (97.606)
Epoch: [9][40/97], lr: 0.01000	Time 0.133 (0.141)	Data 0.002 (0.011)	Loss 1.2744 (1.1694)	Prec@1 60.938 (65.091)	Prec@5 96.094 (97.447)
Epoch: [9][50/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.011)	Loss 1.4478 (1.1916)	Prec@1 57.812 (64.430)	Prec@5 96.094 (97.089)
Epoch: [9][60/97], lr: 0.01000	Time 0.141 (0.140)	Data 0.000 (0.010)	Loss 1.1459 (1.2039)	Prec@1 64.844 (63.806)	Prec@5 97.656 (97.080)
Epoch: [9][70/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.010)	Loss 1.3436 (1.2046)	Prec@1 66.406 (64.371)	Prec@5 94.531 (97.051)
Epoch: [9][80/97], lr: 0.01000	Time 0.131 (0.140)	Data 0.000 (0.010)	Loss 1.0732 (1.2113)	Prec@1 64.062 (64.439)	Prec@5 97.656 (96.943)
Epoch: [9][90/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.010)	Loss 1.3271 (1.2039)	Prec@1 72.656 (64.818)	Prec@5 96.094 (96.918)
Epoch: [10][0/97], lr: 0.01000	Time 0.162 (0.162)	Data 0.107 (0.107)	Loss 1.0174 (1.0174)	Prec@1 71.875 (71.875)	Prec@5 99.219 (99.219)
Epoch: [10][10/97], lr: 0.01000	Time 0.140 (0.142)	Data 0.000 (0.018)	Loss 1.2683 (1.2710)	Prec@1 59.375 (63.991)	Prec@5 96.094 (95.455)
Epoch: [10][20/97], lr: 0.01000	Time 0.142 (0.141)	Data 0.000 (0.013)	Loss 1.1577 (1.2289)	Prec@1 65.625 (65.179)	Prec@5 95.312 (95.982)
Epoch: [10][30/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.012)	Loss 1.1062 (1.2294)	Prec@1 64.062 (66.431)	Prec@5 96.875 (96.321)
Epoch: [10][40/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.011)	Loss 1.1538 (1.2127)	Prec@1 64.844 (65.225)	Prec@5 96.875 (96.284)
Epoch: [10][50/97], lr: 0.01000	Time 0.138 (0.140)	Data 0.010 (0.011)	Loss 1.1375 (1.2153)	Prec@1 63.281 (64.966)	Prec@5 96.094 (96.216)
Epoch: [10][60/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.010)	Loss 1.0191 (1.1980)	Prec@1 71.094 (65.753)	Prec@5 98.438 (96.414)
Epoch: [10][70/97], lr: 0.01000	Time 0.141 (0.140)	Data 0.000 (0.010)	Loss 1.1288 (1.1702)	Prec@1 69.531 (66.241)	Prec@5 95.312 (96.567)
Epoch: [10][80/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.010)	Loss 1.2610 (1.1623)	Prec@1 71.094 (66.927)	Prec@5 99.219 (96.759)
Epoch: [10][90/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.010)	Loss 1.0799 (1.1702)	Prec@1 62.500 (66.750)	Prec@5 96.875 (96.772)
Epoch: [11][0/97], lr: 0.01000	Time 0.165 (0.165)	Data 0.111 (0.111)	Loss 0.9495 (0.9495)	Prec@1 69.531 (69.531)	Prec@5 96.094 (96.094)
Epoch: [11][10/97], lr: 0.01000	Time 0.139 (0.142)	Data 0.000 (0.018)	Loss 1.1785 (1.1447)	Prec@1 66.406 (68.963)	Prec@5 94.531 (96.875)
Epoch: [11][20/97], lr: 0.01000	Time 0.139 (0.141)	Data 0.000 (0.014)	Loss 0.8954 (1.1361)	Prec@1 69.531 (67.188)	Prec@5 96.094 (96.838)
Epoch: [11][30/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.012)	Loss 1.0609 (1.0821)	Prec@1 67.969 (68.473)	Prec@5 97.656 (97.379)
Epoch: [11][40/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.011)	Loss 1.1603 (1.0880)	Prec@1 74.219 (68.636)	Prec@5 99.219 (97.447)
Epoch: [11][50/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.011)	Loss 1.0904 (1.0942)	Prec@1 67.969 (68.903)	Prec@5 97.656 (97.381)
Epoch: [11][60/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.010)	Loss 1.1567 (1.0869)	Prec@1 66.406 (68.916)	Prec@5 99.219 (97.336)
Epoch: [11][70/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.010)	Loss 0.9936 (1.0903)	Prec@1 64.062 (68.904)	Prec@5 95.312 (97.282)
Epoch: [11][80/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.010)	Loss 1.0121 (1.0956)	Prec@1 70.312 (68.625)	Prec@5 98.438 (97.309)
Epoch: [11][90/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.010)	Loss 0.9942 (1.0873)	Prec@1 71.875 (68.810)	Prec@5 96.094 (97.321)
Epoch: [12][0/97], lr: 0.01000	Time 0.145 (0.145)	Data 0.091 (0.091)	Loss 0.8376 (0.8376)	Prec@1 77.344 (77.344)	Prec@5 98.438 (98.438)
Epoch: [12][10/97], lr: 0.01000	Time 0.138 (0.140)	Data 0.010 (0.017)	Loss 1.0831 (0.9971)	Prec@1 67.969 (72.727)	Prec@5 96.875 (98.224)
Epoch: [12][20/97], lr: 0.01000	Time 0.141 (0.140)	Data 0.000 (0.013)	Loss 1.1049 (1.0097)	Prec@1 63.281 (71.205)	Prec@5 97.656 (97.507)
Epoch: [12][30/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.012)	Loss 0.9125 (1.0302)	Prec@1 68.750 (71.598)	Prec@5 97.656 (97.581)
Epoch: [12][40/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.011)	Loss 1.0076 (1.0297)	Prec@1 71.875 (71.723)	Prec@5 97.656 (97.428)
Epoch: [12][50/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.010)	Loss 1.1575 (1.0350)	Prec@1 64.844 (71.492)	Prec@5 96.094 (97.319)
Epoch: [12][60/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.010)	Loss 1.0466 (1.0458)	Prec@1 67.969 (71.081)	Prec@5 92.969 (97.362)
Epoch: [12][70/97], lr: 0.01000	Time 0.142 (0.140)	Data 0.000 (0.010)	Loss 0.9925 (1.0447)	Prec@1 71.875 (71.259)	Prec@5 96.094 (97.513)
Epoch: [12][80/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.010)	Loss 1.0028 (1.0580)	Prec@1 75.781 (70.843)	Prec@5 96.875 (97.541)
Epoch: [12][90/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.010)	Loss 1.2550 (1.0638)	Prec@1 64.844 (70.707)	Prec@5 95.312 (97.485)
Epoch: [13][0/97], lr: 0.01000	Time 0.149 (0.149)	Data 0.094 (0.094)	Loss 0.9545 (0.9545)	Prec@1 68.750 (68.750)	Prec@5 96.875 (96.875)
Epoch: [13][10/97], lr: 0.01000	Time 0.142 (0.141)	Data 0.000 (0.016)	Loss 0.8376 (0.9490)	Prec@1 75.000 (73.082)	Prec@5 97.656 (98.082)
Epoch: [13][20/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.011 (0.013)	Loss 0.6370 (0.9395)	Prec@1 77.344 (73.251)	Prec@5 99.219 (98.103)
Epoch: [13][30/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.012)	Loss 0.9041 (0.9393)	Prec@1 71.094 (72.833)	Prec@5 96.875 (98.085)
Epoch: [13][40/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.011)	Loss 0.8059 (0.9590)	Prec@1 71.875 (72.294)	Prec@5 95.312 (97.732)
Epoch: [13][50/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.011)	Loss 0.9387 (0.9548)	Prec@1 69.531 (71.967)	Prec@5 98.438 (97.825)
Epoch: [13][60/97], lr: 0.01000	Time 0.142 (0.140)	Data 0.000 (0.010)	Loss 0.9186 (0.9603)	Prec@1 78.906 (72.195)	Prec@5 97.656 (97.836)
Epoch: [13][70/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.010)	Loss 0.9794 (0.9680)	Prec@1 67.969 (72.337)	Prec@5 98.438 (97.788)
Epoch: [13][80/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.010)	Loss 0.9115 (0.9783)	Prec@1 78.906 (72.251)	Prec@5 99.219 (97.820)
Epoch: [13][90/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.010)	Loss 0.9832 (0.9940)	Prec@1 67.188 (71.540)	Prec@5 97.656 (97.742)
Epoch: [14][0/97], lr: 0.01000	Time 0.164 (0.164)	Data 0.110 (0.110)	Loss 1.0796 (1.0796)	Prec@1 68.750 (68.750)	Prec@5 98.438 (98.438)
Epoch: [14][10/97], lr: 0.01000	Time 0.139 (0.142)	Data 0.000 (0.018)	Loss 0.7215 (0.9880)	Prec@1 71.875 (69.531)	Prec@5 99.219 (98.153)
Epoch: [14][20/97], lr: 0.01000	Time 0.141 (0.141)	Data 0.000 (0.013)	Loss 0.9459 (0.9800)	Prec@1 76.562 (71.577)	Prec@5 97.656 (98.214)
Epoch: [14][30/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.012)	Loss 0.9114 (0.9570)	Prec@1 71.094 (71.976)	Prec@5 98.438 (97.883)
Epoch: [14][40/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.011)	Loss 0.9775 (0.9556)	Prec@1 67.969 (71.913)	Prec@5 99.219 (97.885)
Epoch: [14][50/97], lr: 0.01000	Time 0.138 (0.140)	Data 0.001 (0.011)	Loss 1.1808 (0.9551)	Prec@1 82.031 (71.998)	Prec@5 99.219 (97.947)
Epoch: [14][60/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.010)	Loss 0.9704 (0.9622)	Prec@1 64.062 (71.491)	Prec@5 98.438 (97.938)
