Epoch: [50][90/97], lr: 0.01000	Time 0.141 (0.140)	Data 0.000 (0.010)	Loss 1.1943 (1.5165)	Prec@1 93.750 (91.020)	Prec@5 99.219 (99.554)
Epoch: [51][0/97], lr: 0.01000	Time 0.160 (0.160)	Data 0.103 (0.103)	Loss 1.4944 (1.4944)	Prec@1 91.406 (91.406)	Prec@5 99.219 (99.219)
Epoch: [51][10/97], lr: 0.01000	Time 0.140 (0.142)	Data 0.000 (0.017)	Loss 2.0666 (1.5384)	Prec@1 87.500 (90.838)	Prec@5 100.000 (99.503)
Epoch: [51][20/97], lr: 0.01000	Time 0.140 (0.141)	Data 0.000 (0.013)	Loss 2.1015 (1.5730)	Prec@1 87.500 (91.034)	Prec@5 99.219 (99.591)
Epoch: [51][30/97], lr: 0.01000	Time 0.139 (0.141)	Data 0.000 (0.012)	Loss 0.7883 (1.5367)	Prec@1 95.312 (91.205)	Prec@5 100.000 (99.647)
Epoch: [51][40/97], lr: 0.01000	Time 0.139 (0.141)	Data 0.000 (0.011)	Loss 1.0659 (1.5191)	Prec@1 94.531 (91.273)	Prec@5 100.000 (99.657)
Epoch: [51][50/97], lr: 0.01000	Time 0.141 (0.140)	Data 0.000 (0.011)	Loss 1.6598 (1.5096)	Prec@1 89.844 (91.207)	Prec@5 98.438 (99.632)
Epoch: [51][60/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.010)	Loss 1.6508 (1.4997)	Prec@1 89.844 (91.278)	Prec@5 100.000 (99.616)
Epoch: [51][70/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.010)	Loss 1.4383 (1.5072)	Prec@1 91.406 (91.208)	Prec@5 99.219 (99.582)
Epoch: [51][80/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.010)	Loss 0.6345 (1.4985)	Prec@1 96.875 (91.281)	Prec@5 100.000 (99.595)
Epoch: [51][90/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.010)	Loss 1.1882 (1.5043)	Prec@1 93.750 (91.243)	Prec@5 100.000 (99.536)
Epoch: [52][0/97], lr: 0.01000	Time 0.158 (0.158)	Data 0.103 (0.103)	Loss 1.8188 (1.8188)	Prec@1 91.406 (91.406)	Prec@5 99.219 (99.219)
Epoch: [52][10/97], lr: 0.01000	Time 0.141 (0.142)	Data 0.000 (0.018)	Loss 0.9723 (1.4578)	Prec@1 93.750 (91.406)	Prec@5 100.000 (99.503)
Epoch: [52][20/97], lr: 0.01000	Time 0.139 (0.141)	Data 0.000 (0.014)	Loss 2.0082 (1.4093)	Prec@1 88.281 (91.853)	Prec@5 98.438 (99.479)
Epoch: [52][30/97], lr: 0.01000	Time 0.139 (0.141)	Data 0.000 (0.012)	Loss 1.3278 (1.3966)	Prec@1 91.406 (91.986)	Prec@5 100.000 (99.496)
Epoch: [52][40/97], lr: 0.01000	Time 0.140 (0.141)	Data 0.000 (0.011)	Loss 1.6232 (1.4107)	Prec@1 89.844 (91.959)	Prec@5 100.000 (99.447)
Epoch: [52][50/97], lr: 0.01000	Time 0.139 (0.141)	Data 0.000 (0.011)	Loss 1.3758 (1.4499)	Prec@1 92.188 (91.605)	Prec@5 100.000 (99.479)
Epoch: [52][60/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.010)	Loss 1.4170 (1.4247)	Prec@1 92.188 (91.739)	Prec@5 100.000 (99.513)
Epoch: [52][70/97], lr: 0.01000	Time 0.139 (0.141)	Data 0.000 (0.010)	Loss 1.2774 (1.4305)	Prec@1 92.188 (91.681)	Prec@5 99.219 (99.549)
Epoch: [52][80/97], lr: 0.01000	Time 0.140 (0.141)	Data 0.000 (0.010)	Loss 1.0155 (1.4482)	Prec@1 93.750 (91.580)	Prec@5 100.000 (99.498)
Epoch: [52][90/97], lr: 0.01000	Time 0.141 (0.141)	Data 0.000 (0.010)	Loss 1.0855 (1.4602)	Prec@1 94.531 (91.535)	Prec@5 100.000 (99.485)
Epoch: [53][0/97], lr: 0.01000	Time 0.155 (0.155)	Data 0.100 (0.100)	Loss 1.4458 (1.4458)	Prec@1 93.750 (93.750)	Prec@5 99.219 (99.219)
Epoch: [53][10/97], lr: 0.01000	Time 0.140 (0.141)	Data 0.000 (0.017)	Loss 1.0309 (1.6156)	Prec@1 95.312 (90.980)	Prec@5 100.000 (99.219)
Epoch: [53][20/97], lr: 0.01000	Time 0.140 (0.141)	Data 0.000 (0.013)	Loss 1.0967 (1.4794)	Prec@1 95.312 (91.741)	Prec@5 99.219 (99.442)
Epoch: [53][30/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.012)	Loss 1.1230 (1.4348)	Prec@1 93.750 (92.061)	Prec@5 100.000 (99.471)
Epoch: [53][40/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.011)	Loss 0.9239 (1.4110)	Prec@1 96.094 (92.130)	Prec@5 100.000 (99.505)
Epoch: [53][50/97], lr: 0.01000	Time 0.142 (0.140)	Data 0.000 (0.011)	Loss 0.7607 (1.4057)	Prec@1 96.875 (92.126)	Prec@5 100.000 (99.540)
Epoch: [53][60/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.010)	Loss 1.7927 (1.4271)	Prec@1 89.062 (91.970)	Prec@5 99.219 (99.513)
Epoch: [53][70/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.010)	Loss 1.4592 (1.4420)	Prec@1 92.188 (91.791)	Prec@5 100.000 (99.494)
Epoch: [53][80/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.010)	Loss 1.4463 (1.4417)	Prec@1 92.188 (91.734)	Prec@5 99.219 (99.537)
Epoch: [53][90/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.010)	Loss 1.4616 (1.4455)	Prec@1 92.188 (91.690)	Prec@5 98.438 (99.536)
Epoch: [54][0/97], lr: 0.01000	Time 0.148 (0.148)	Data 0.093 (0.093)	Loss 0.6786 (0.6786)	Prec@1 96.875 (96.875)	Prec@5 100.000 (100.000)
Epoch: [54][10/97], lr: 0.01000	Time 0.142 (0.141)	Data 0.000 (0.016)	Loss 2.3249 (1.4455)	Prec@1 85.156 (91.477)	Prec@5 97.656 (99.432)
Epoch: [54][20/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.013)	Loss 1.6903 (1.3985)	Prec@1 89.062 (91.629)	Prec@5 100.000 (99.591)
Epoch: [54][30/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.011)	Loss 1.9227 (1.3616)	Prec@1 89.844 (92.137)	Prec@5 99.219 (99.521)
Epoch: [54][40/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.011)	Loss 1.4882 (1.3744)	Prec@1 90.625 (91.997)	Prec@5 99.219 (99.543)
Epoch: [54][50/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.010)	Loss 1.7616 (1.3695)	Prec@1 89.844 (92.004)	Prec@5 100.000 (99.556)
Epoch: [54][60/97], lr: 0.01000	Time 0.141 (0.140)	Data 0.000 (0.010)	Loss 1.4006 (1.3975)	Prec@1 91.406 (91.688)	Prec@5 98.438 (99.577)
Epoch: [54][70/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.010)	Loss 1.2926 (1.4020)	Prec@1 92.969 (91.681)	Prec@5 100.000 (99.582)
Epoch: [54][80/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.010)	Loss 1.9596 (1.4070)	Prec@1 86.719 (91.676)	Prec@5 100.000 (99.556)
Epoch: [54][90/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.010)	Loss 1.7730 (1.4060)	Prec@1 89.844 (91.664)	Prec@5 99.219 (99.579)
Epoch: [55][0/97], lr: 0.01000	Time 0.168 (0.168)	Data 0.113 (0.113)	Loss 0.7485 (0.7485)	Prec@1 94.531 (94.531)	Prec@5 99.219 (99.219)
Epoch: [55][10/97], lr: 0.01000	Time 0.140 (0.142)	Data 0.000 (0.018)	Loss 1.4420 (1.3118)	Prec@1 91.406 (92.116)	Prec@5 99.219 (99.503)
Epoch: [55][20/97], lr: 0.01000	Time 0.139 (0.141)	Data 0.000 (0.014)	Loss 0.8961 (1.2534)	Prec@1 95.312 (92.597)	Prec@5 99.219 (99.479)
Epoch: [55][30/97], lr: 0.01000	Time 0.140 (0.141)	Data 0.000 (0.012)	Loss 1.7830 (1.3245)	Prec@1 90.625 (92.389)	Prec@5 99.219 (99.471)
Epoch: [55][40/97], lr: 0.01000	Time 0.139 (0.141)	Data 0.000 (0.011)	Loss 0.9526 (1.4193)	Prec@1 97.656 (91.864)	Prec@5 100.000 (99.428)
Epoch: [55][50/97], lr: 0.01000	Time 0.140 (0.141)	Data 0.000 (0.011)	Loss 1.4629 (1.4730)	Prec@1 89.062 (91.498)	Prec@5 100.000 (99.418)
Epoch: [55][60/97], lr: 0.01000	Time 0.139 (0.141)	Data 0.000 (0.010)	Loss 1.6557 (1.5049)	Prec@1 89.844 (91.265)	Prec@5 100.000 (99.436)
Epoch: [55][70/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.010)	Loss 1.9788 (1.4979)	Prec@1 88.281 (91.296)	Prec@5 100.000 (99.450)
Epoch: [55][80/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.010)	Loss 1.8373 (1.5428)	Prec@1 91.406 (91.098)	Prec@5 98.438 (99.392)
Epoch: [55][90/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.010)	Loss 1.6388 (1.5485)	Prec@1 90.625 (91.063)	Prec@5 99.219 (99.382)
Epoch: [56][0/97], lr: 0.01000	Time 0.163 (0.163)	Data 0.108 (0.108)	Loss 1.0151 (1.0151)	Prec@1 94.531 (94.531)	Prec@5 100.000 (100.000)
Epoch: [56][10/97], lr: 0.01000	Time 0.143 (0.142)	Data 0.000 (0.018)	Loss 0.9381 (1.2091)	Prec@1 94.531 (93.111)	Prec@5 100.000 (99.929)
Epoch: [56][20/97], lr: 0.01000	Time 0.139 (0.141)	Data 0.000 (0.013)	Loss 1.5701 (1.2490)	Prec@1 89.062 (93.155)	Prec@5 99.219 (99.740)
Epoch: [56][30/97], lr: 0.01000	Time 0.140 (0.141)	Data 0.000 (0.012)	Loss 0.9839 (1.3303)	Prec@1 94.531 (92.414)	Prec@5 100.000 (99.748)
Epoch: [56][40/97], lr: 0.01000	Time 0.141 (0.141)	Data 0.000 (0.011)	Loss 1.1233 (1.3514)	Prec@1 93.750 (92.188)	Prec@5 100.000 (99.733)
Epoch: [56][50/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.011)	Loss 1.6338 (1.3752)	Prec@1 92.188 (92.065)	Prec@5 100.000 (99.740)
Epoch: [56][60/97], lr: 0.01000	Time 0.142 (0.140)	Data 0.000 (0.010)	Loss 1.5611 (1.3915)	Prec@1 91.406 (91.957)	Prec@5 99.219 (99.705)
Epoch: [56][70/97], lr: 0.01000	Time 0.141 (0.140)	Data 0.000 (0.010)	Loss 1.2784 (1.3836)	Prec@1 92.969 (91.945)	Prec@5 99.219 (99.692)
Epoch: [56][80/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.010)	Loss 1.4747 (1.3977)	Prec@1 92.188 (91.831)	Prec@5 100.000 (99.643)
Epoch: [56][90/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.010)	Loss 1.7190 (1.3937)	Prec@1 90.625 (91.870)	Prec@5 100.000 (99.622)
Epoch: [57][0/97], lr: 0.01000	Time 0.150 (0.150)	Data 0.095 (0.095)	Loss 1.1258 (1.1258)	Prec@1 94.531 (94.531)	Prec@5 99.219 (99.219)
Epoch: [57][10/97], lr: 0.01000	Time 0.139 (0.141)	Data 0.000 (0.016)	Loss 1.1090 (1.5105)	Prec@1 92.188 (90.909)	Prec@5 100.000 (99.361)
Epoch: [57][20/97], lr: 0.01000	Time 0.141 (0.140)	Data 0.000 (0.013)	Loss 1.3116 (1.4036)	Prec@1 92.969 (91.815)	Prec@5 99.219 (99.479)
Epoch: [57][30/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.011)	Loss 1.9050 (1.4323)	Prec@1 85.156 (91.532)	Prec@5 100.000 (99.395)
Epoch: [57][40/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.011)	Loss 1.0266 (1.4449)	Prec@1 95.312 (91.502)	Prec@5 99.219 (99.390)
Epoch: [57][50/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.010)	Loss 1.6540 (1.4432)	Prec@1 88.281 (91.498)	Prec@5 100.000 (99.449)
Epoch: [57][60/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.010)	Loss 1.2006 (1.4160)	Prec@1 92.969 (91.688)	Prec@5 99.219 (99.449)
Epoch: [57][70/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.010)	Loss 0.4696 (1.4154)	Prec@1 96.875 (91.692)	Prec@5 100.000 (99.472)
Epoch: [57][80/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.010)	Loss 1.2495 (1.4151)	Prec@1 92.969 (91.725)	Prec@5 99.219 (99.460)
Epoch: [57][90/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.010)	Loss 2.2992 (1.4334)	Prec@1 85.938 (91.561)	Prec@5 97.656 (99.433)
Epoch: [58][0/97], lr: 0.01000	Time 0.147 (0.147)	Data 0.092 (0.092)	Loss 1.6720 (1.6720)	Prec@1 89.844 (89.844)	Prec@5 99.219 (99.219)
Epoch: [58][10/97], lr: 0.01000	Time 0.143 (0.141)	Data 0.000 (0.016)	Loss 2.0579 (1.4535)	Prec@1 89.844 (91.903)	Prec@5 100.000 (99.716)
Epoch: [58][20/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.013)	Loss 1.1353 (1.3398)	Prec@1 92.969 (92.188)	Prec@5 100.000 (99.516)
Epoch: [58][30/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.011)	Loss 0.9089 (1.3362)	Prec@1 92.969 (92.137)	Prec@5 99.219 (99.471)
Epoch: [58][40/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.011)	Loss 1.0468 (1.3356)	Prec@1 93.750 (92.207)	Prec@5 100.000 (99.505)
Epoch: [58][50/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.010)	Loss 2.0739 (1.3795)	Prec@1 89.062 (91.958)	Prec@5 99.219 (99.479)
Epoch: [58][60/97], lr: 0.01000	Time 0.141 (0.140)	Data 0.000 (0.010)	Loss 1.4686 (1.3806)	Prec@1 90.625 (91.919)	Prec@5 99.219 (99.488)
Epoch: [58][70/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.010)	Loss 1.4841 (1.3835)	Prec@1 92.188 (92.033)	Prec@5 99.219 (99.472)
Epoch: [58][80/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.010)	Loss 1.3881 (1.3781)	Prec@1 90.625 (92.052)	Prec@5 100.000 (99.498)
Epoch: [58][90/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.010)	Loss 1.7580 (1.3668)	Prec@1 90.625 (92.093)	Prec@5 97.656 (99.451)
Epoch: [59][0/97], lr: 0.01000	Time 0.153 (0.153)	Data 0.098 (0.098)	Loss 1.4870 (1.4870)	Prec@1 92.188 (92.188)	Prec@5 100.000 (100.000)
Epoch: [59][10/97], lr: 0.01000	Time 0.140 (0.141)	Data 0.000 (0.017)	Loss 1.7987 (1.4374)	Prec@1 91.406 (92.401)	Prec@5 99.219 (99.503)
Epoch: [59][20/97], lr: 0.01000	Time 0.142 (0.141)	Data 0.000 (0.013)	Loss 0.9301 (1.3735)	Prec@1 95.312 (92.411)	Prec@5 99.219 (99.516)
Epoch: [59][30/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.012)	Loss 1.0749 (1.4173)	Prec@1 93.750 (91.986)	Prec@5 100.000 (99.521)
Epoch: [59][40/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.011)	Loss 1.0483 (1.4046)	Prec@1 91.406 (91.940)	Prec@5 100.000 (99.543)
Epoch: [59][50/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.010)	Loss 2.5571 (1.3892)	Prec@1 84.375 (92.034)	Prec@5 99.219 (99.556)
Epoch: [59][60/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.010)	Loss 1.8012 (1.3808)	Prec@1 88.281 (92.047)	Prec@5 100.000 (99.629)
Epoch: [59][70/97], lr: 0.01000	Time 0.142 (0.140)	Data 0.000 (0.010)	Loss 1.6699 (1.3819)	Prec@1 88.281 (92.077)	Prec@5 100.000 (99.626)
Epoch: [59][80/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.010)	Loss 1.3982 (1.3730)	Prec@1 92.188 (92.101)	Prec@5 99.219 (99.633)
Epoch: [59][90/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.010)	Loss 1.1721 (1.3844)	Prec@1 92.188 (92.024)	Prec@5 99.219 (99.596)
Epoch: [60][0/97], lr: 0.01000	Time 0.147 (0.147)	Data 0.092 (0.092)	Loss 1.3623 (1.3623)	Prec@1 92.188 (92.188)	Prec@5 100.000 (100.000)
Epoch: [60][10/97], lr: 0.01000	Time 0.140 (0.141)	Data 0.000 (0.016)	Loss 1.2046 (1.3311)	Prec@1 92.969 (92.614)	Prec@5 99.219 (99.361)
Epoch: [60][20/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.013)	Loss 1.2019 (1.4024)	Prec@1 90.625 (91.667)	Prec@5 99.219 (99.442)
Epoch: [60][30/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.011)	Loss 1.1694 (1.4436)	Prec@1 94.531 (91.381)	Prec@5 99.219 (99.471)
Epoch: [60][40/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.011)	Loss 1.4697 (1.4063)	Prec@1 91.406 (91.635)	Prec@5 100.000 (99.581)
Epoch: [60][50/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.010)	Loss 0.7555 (1.3683)	Prec@1 96.094 (91.805)	Prec@5 99.219 (99.540)
Epoch: [60][60/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.010)	Loss 1.4951 (1.3848)	Prec@1 92.188 (91.790)	Prec@5 100.000 (99.552)
Epoch: [60][70/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.010)	Loss 1.2058 (1.3917)	Prec@1 92.188 (91.791)	Prec@5 100.000 (99.549)
Epoch: [60][80/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.010)	Loss 1.6274 (1.4045)	Prec@1 90.625 (91.811)	Prec@5 99.219 (99.518)
Epoch: [60][90/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.010)	Loss 1.9090 (1.4013)	Prec@1 92.188 (91.896)	Prec@5 98.438 (99.485)
Epoch: [61][0/97], lr: 0.01000	Time 0.150 (0.150)	Data 0.095 (0.095)	Loss 1.2851 (1.2851)	Prec@1 92.969 (92.969)	Prec@5 100.000 (100.000)
Epoch: [61][10/97], lr: 0.01000	Time 0.139 (0.141)	Data 0.000 (0.017)	Loss 1.7354 (1.3937)	Prec@1 89.844 (92.543)	Prec@5 98.438 (99.503)
Epoch: [61][20/97], lr: 0.01000	Time 0.142 (0.141)	Data 0.000 (0.013)	Loss 0.5847 (1.2680)	Prec@1 96.875 (92.932)	Prec@5 99.219 (99.591)
Epoch: [61][30/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.011)	Loss 2.2554 (1.3182)	Prec@1 86.719 (92.692)	Prec@5 100.000 (99.647)
Epoch: [61][40/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.011)	Loss 1.7643 (1.3218)	Prec@1 91.406 (92.683)	Prec@5 100.000 (99.676)
Epoch: [61][50/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.010)	Loss 1.8363 (1.3952)	Prec@1 90.625 (92.203)	Prec@5 99.219 (99.632)
Epoch: [61][60/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.010)	Loss 1.3101 (1.3656)	Prec@1 92.969 (92.290)	Prec@5 100.000 (99.680)
Epoch: [61][70/97], lr: 0.01000	Time 0.142 (0.140)	Data 0.000 (0.010)	Loss 1.1601 (1.3741)	Prec@1 92.969 (92.199)	Prec@5 99.219 (99.670)
Epoch: [61][80/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.010)	Loss 1.8517 (1.3874)	Prec@1 87.500 (92.062)	Prec@5 97.656 (99.624)
Epoch: [61][90/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.010)	Loss 1.6822 (1.3759)	Prec@1 89.844 (92.136)	Prec@5 97.656 (99.622)
Epoch: [62][0/97], lr: 0.01000	Time 0.152 (0.152)	Data 0.097 (0.097)	Loss 0.6897 (0.6897)	Prec@1 96.094 (96.094)	Prec@5 100.000 (100.000)
Epoch: [62][10/97], lr: 0.01000	Time 0.140 (0.141)	Data 0.000 (0.017)	Loss 1.4238 (1.3340)	Prec@1 91.406 (91.761)	Prec@5 99.219 (99.645)
Epoch: [62][20/97], lr: 0.01000	Time 0.139 (0.141)	Data 0.000 (0.013)	Loss 1.2563 (1.3539)	Prec@1 94.531 (92.225)	Prec@5 100.000 (99.628)
Epoch: [62][30/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.012)	Loss 1.1108 (1.3301)	Prec@1 93.750 (92.288)	Prec@5 98.438 (99.597)
Epoch: [62][40/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.011)	Loss 1.4121 (1.3436)	Prec@1 90.625 (92.188)	Prec@5 100.000 (99.619)
Epoch: [62][50/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.010)	Loss 1.1379 (1.3377)	Prec@1 92.969 (92.218)	Prec@5 100.000 (99.648)
Epoch: [62][60/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.010)	Loss 1.2867 (1.3311)	Prec@1 92.188 (92.239)	Prec@5 100.000 (99.641)
Epoch: [62][70/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.010)	Loss 1.7776 (1.3431)	Prec@1 88.281 (92.121)	Prec@5 100.000 (99.659)
Epoch: [62][80/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.010)	Loss 1.3632 (1.3748)	Prec@1 91.406 (91.937)	Prec@5 99.219 (99.643)
Epoch: [62][90/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.010)	Loss 1.1514 (1.3504)	Prec@1 92.188 (91.956)	Prec@5 100.000 (99.639)
Epoch: [63][0/97], lr: 0.01000	Time 0.151 (0.151)	Data 0.097 (0.097)	Loss 1.9600 (1.9600)	Prec@1 87.500 (87.500)	Prec@5 99.219 (99.219)
Epoch: [63][10/97], lr: 0.01000	Time 0.140 (0.141)	Data 0.000 (0.017)	Loss 1.3042 (1.3981)	Prec@1 93.750 (92.401)	Prec@5 100.000 (99.787)
Epoch: [63][20/97], lr: 0.01000	Time 0.142 (0.141)	Data 0.000 (0.013)	Loss 0.8528 (1.2943)	Prec@1 95.312 (92.783)	Prec@5 100.000 (99.777)
Epoch: [63][30/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.012)	Loss 1.0536 (1.2908)	Prec@1 93.750 (92.540)	Prec@5 99.219 (99.672)
Epoch: [63][40/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.011)	Loss 0.9543 (1.3218)	Prec@1 92.969 (92.264)	Prec@5 100.000 (99.714)
Epoch: [63][50/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.011)	Loss 1.1972 (1.3780)	Prec@1 93.750 (91.988)	Prec@5 100.000 (99.663)
Epoch: [63][60/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.010)	Loss 1.1899 (1.3556)	Prec@1 93.750 (92.136)	Prec@5 100.000 (99.654)
Epoch: [63][70/97], lr: 0.01000	Time 0.142 (0.140)	Data 0.000 (0.010)	Loss 1.5254 (1.3511)	Prec@1 92.969 (92.221)	Prec@5 99.219 (99.637)
Epoch: [63][80/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.010)	Loss 2.0381 (1.3754)	Prec@1 86.719 (92.188)	Prec@5 98.438 (99.624)
Epoch: [63][90/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.010)	Loss 1.0093 (1.3939)	Prec@1 94.531 (92.016)	Prec@5 100.000 (99.614)
Epoch: [64][0/97], lr: 0.01000	Time 0.167 (0.167)	Data 0.113 (0.113)	Loss 0.9914 (0.9914)	Prec@1 95.312 (95.312)	Prec@5 100.000 (100.000)
Epoch: [64][10/97], lr: 0.01000	Time 0.139 (0.142)	Data 0.000 (0.018)	Loss 1.7328 (1.3254)	Prec@1 89.844 (92.543)	Prec@5 100.000 (99.361)
Epoch: [64][20/97], lr: 0.01000	Time 0.140 (0.141)	Data 0.000 (0.014)	Loss 1.6590 (1.2556)	Prec@1 91.406 (92.746)	Prec@5 99.219 (99.516)
Epoch: [64][30/97], lr: 0.01000	Time 0.142 (0.141)	Data 0.000 (0.012)	Loss 1.7793 (1.3176)	Prec@1 89.844 (92.465)	Prec@5 97.656 (99.471)
Epoch: [64][40/97], lr: 0.01000	Time 0.139 (0.141)	Data 0.000 (0.011)	Loss 1.3226 (1.3786)	Prec@1 92.969 (91.883)	Prec@5 99.219 (99.524)
Epoch: [64][50/97], lr: 0.01000	Time 0.139 (0.141)	Data 0.000 (0.011)	Loss 1.6567 (1.3779)	Prec@1 89.844 (92.004)	Prec@5 100.000 (99.556)
Epoch: [64][60/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.010)	Loss 1.1383 (1.3945)	Prec@1 92.969 (91.919)	Prec@5 100.000 (99.565)
Epoch: [64][70/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.010)	Loss 1.4639 (1.3857)	Prec@1 89.844 (91.890)	Prec@5 100.000 (99.560)
Epoch: [64][80/97], lr: 0.01000	Time 0.142 (0.140)	Data 0.000 (0.010)	Loss 1.2751 (1.3807)	Prec@1 92.188 (91.946)	Prec@5 100.000 (99.556)
Epoch: [64][90/97], lr: 0.01000	Time 0.139 (0.140)	Data 0.000 (0.010)	Loss 2.2320 (1.3816)	Prec@1 87.500 (92.024)	Prec@5 99.219 (99.536)
Epoch: [65][0/97], lr: 0.01000	Time 0.164 (0.164)	Data 0.109 (0.109)	Loss 1.4573 (1.4573)	Prec@1 90.625 (90.625)	Prec@5 99.219 (99.219)
Epoch: [65][10/97], lr: 0.01000	Time 0.140 (0.142)	Data 0.000 (0.018)	Loss 1.5906 (1.2902)	Prec@1 91.406 (92.685)	Prec@5 99.219 (99.574)
Epoch: [65][20/97], lr: 0.01000	Time 0.139 (0.141)	Data 0.000 (0.013)	Loss 0.4300 (1.2822)	Prec@1 97.656 (92.560)	Prec@5 100.000 (99.665)
Epoch: [65][30/97], lr: 0.01000	Time 0.139 (0.141)	Data 0.000 (0.012)	Loss 0.7178 (1.2255)	Prec@1 96.875 (92.868)	Prec@5 100.000 (99.647)
Epoch: [65][40/97], lr: 0.01000	Time 0.140 (0.141)	Data 0.000 (0.011)	Loss 1.2238 (1.2912)	Prec@1 92.969 (92.511)	Prec@5 100.000 (99.676)
Epoch: [65][50/97], lr: 0.01000	Time 0.140 (0.140)	Data 0.000 (0.011)	Loss 1.0252 (1.3398)	Prec@1 93.750 (92.188)	Prec@5 99.219 (99.678)
